stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
HODI4,"Hôtel Dieu",,47.21241234,-1.55298954,,,0,HODI,1
HODI5,"Hotel Dieu",,47.21207075,-1.55243599,,,0,HODI,2
HOGR1,"Hongrie",,47.21590797,-1.52403029,,,0,HOGR,1
HOGR2,"Hongrie",,47.21600665,-1.52377304,,,0,HOGR,1
HOSE1,"Housseau",,47.28107173,-1.49829865,,,0,HOSE,1
HOSE2,"Housseau",,47.28079780,-1.49841134,,,0,HOSE,1
HPLA1,"Hôpital Laënnec",,47.23688456,-1.64086027,,,0,HPLA,1
HREG1,"Hôtel de Région",,47.21034330,-1.52614007,,,0,HREG,1
HREG2,"Hôtel de Région",,47.21034772,-1.52600821,,,0,HREG,2
HRLL1,"Hérelle",,47.20139012,-1.58666740,,,0,HRLL,1
HRLL2,"Hérelle",,47.20163226,-1.58669837,,,0,HRLL,1
HVCQ1,"Mairie de Carquefou",,47.29889879,-1.49031126,,,0,HVCQ,1
HVCQ2,"Mairie de Carquefou",,47.29885499,-1.49163200,,,0,HVCQ,2
HVCQ3,"Mairie de Carquefou",,47.29889441,-1.49044333,,,0,HVCQ,1
HVNA1,"Hôtel de Ville",,47.21775762,-1.55446215,,,0,HVNA,1
HVNA2,"Hôtel de Ville",,47.21774454,-1.55431579,,,0,HVNA,1
ICAM1,"ICAM",,47.27365801,-1.50186879,,,0,ICAM,2
ICAM2,"ICAM",,47.27374785,-1.50187525,,,0,ICAM,2
ICOU1,"ICO",,47.23850738,-1.63820369,,,0,ICOU,1
IDFR1,"Île de France",,47.16941272,-1.46785057,,,0,IDFR,1
IDLO1,"Îles de Loire",,47.21072691,-1.49034916,,,0,IDLO,1
IDLO2,"Îles de Loire",,47.21028204,-1.49018517,,,0,IDLO,1
IDNA1,"Ile de Nantes",,47.20631111,-1.53893314,,,0,IDNA,1
IDNA2,"Ile de Nantes",,47.20595616,-1.53877527,,,0,IDNA,1
IMPR1,"Imprimeurs",,47.23866470,-1.67008841,,,0,IMPR,2
IMPR2,"Imprimeurs",,47.23866011,-1.67022032,,,0,IMPR,2
INLA1,"Internat Laënnec",,47.23500246,-1.64058805,,,0,INLA,2
INLA2,"Internat Laënnec",,47.23507865,-1.64099045,,,0,INLA,2
INRE1,"Indre",,47.20113476,-1.66661760,,,0,INRE,1
INRE2,"Indre",,47.20116504,-1.66833797,,,0,INRE,1
IROI1,"Iroise",,47.24835685,-1.53642551,,,0,IROI,1
IROI2,"Iroise",,47.24821942,-1.53649491,,,0,IROI,1
ISLE1,"Islettes",,47.26333978,-1.47625538,,,0,ISLE,1
ISLE2,"Islettes",,47.26333542,-1.47638737,,,0,ISLE,1
IUTH1,"IUT",,47.29788592,-1.50453644,,,0,IUTH,1
IUTH2,"IUT",,47.29789031,-1.50440437,,,0,IUTH,1
JAL98,"Jalière",,47.26415417,-1.59684451,,,0,JALI,1
JALI1,"Jalière",,47.26424401,-1.59685112,,,0,JALI,1
JALI2,"Jalière",,47.26414967,-1.59697649,,,0,JALI,1
JAME1,"Jamet",,47.21000952,-1.60251303,,,0,JAME,1
JAME2,"Jamet",,47.21007683,-1.60317888,,,0,JAME,1
JAME3,"Jamet",,47.21022045,-1.60424688,,,0,JAME,2
JANA1,"Jaunais",,47.17604452,-1.53370427,,,0,JANA,1
JANA2,"Jaunais",,47.17595024,-1.53382955,,,0,JANA,1
JAPY1,"Japy",,47.25928122,-1.51168440,,,0,JAPY,1
JAPY2,"Japy",,47.25994978,-1.51054189,,,0,JAPY,1
JARI1,"Jarriais",,47.21293011,-1.71826229,,,0,JARI,1
JARI2,"Jarriais",,47.21290228,-1.71905335,,,0,JARI,1
JAUR1,"Jacqueline Auriol",,47.27123249,-1.47179034,,,0,JAUR,1
JAUR2,"Jacqueline Auriol",,47.27133541,-1.47140072,,,0,JAUR,1
JBAR1,"Jean Bart",,47.19920583,-1.67546000,,,0,JBAR,2
JBAR2,"Jean Bart",,47.19962748,-1.67628456,,,0,JBAR,1
JBNA1,"Jeanne Bernard",,47.23525187,-1.59128052,,,0,JBNA,1
JBNA2,"Jeanne Bernard",,47.23590325,-1.59066715,,,0,JBNA,1
JCAR1,"Jacques Cartier",,47.22398045,-1.63633093,,,0,JCAR,1
JCAR2,"Jacques Cartier",,47.22397590,-1.63646280,,,0,JCAR,1
JCOU1,"Joncours",,47.22000538,-1.58672381,,,0,JCOU,1
JCOU2,"Joncours",,47.22065225,-1.58624244,,,0,JCOU,1
JDGA1,"Jardins de Gaïa",,47.15731344,-1.67826421,,,0,JDGA,1
JDGA2,"Jardins de Gaïa",,47.15758297,-1.67828442,,,0,JDGA,1
JFER1,"Jules Ferry",,47.25072273,-1.48739206,,,0,JFER,2
JFER2,"Jules Ferry",,47.25081258,-1.48739849,,,0,JFER,2
JFRA1,"Jean Fraix",,47.18603448,-1.54195702,,,0,JFRA,1
JFRA2,"Jean Fraix",,47.18656025,-1.54239146,,,0,JFRA,1
JGUE1,"Jaguère",,47.17552139,-1.56787742,,,0,JGUE,1
JGUE2,"Jaguère",,47.17552586,-1.56774566,,,0,JGUE,1
JHDI1,"Jahardières",,47.12539960,-1.64274770,,,0,JHDI,2
JHDI2,"Jahardières",,47.12540871,-1.64248443,,,0,JHDI,2
JJCE1,"Jean Jaurès",,47.30132429,-1.54979885,,,0,JJCE,2
JJCE2,"Jean Jaurès",,47.30123444,-1.54979231,,,0,JJCE,2
JJNA1,"Jean Jaurès",,47.21873052,-1.56058748,,,0,JJNA,1
JJNA2,"Jean Jaurès",,47.21838897,-1.56003382,,,0,JJNA,1
JLIE1,"Joliverie",,47.18994470,-1.51938315,,,0,JLIE,1
JLVE1,"Joliverie",,47.18965588,-1.51724841,,,0,JLVE,1
JLVE2,"Joliverie",,47.18957485,-1.51697834,,,0,JLVE,1
JLVE3,"Joliverie",,47.18965147,-1.51738021,,,0,JLVE,2
JLVE4,"Joliverie",,47.18958808,-1.51658293,,,0,JLVE,1
JLVE5,"Joliverie",,47.18994470,-1.51938315,,,0,JLVE,1
JLVE6,"Joliverie",,47.18985485,-1.51937668,,,0,JLVE,1
JMAC1,"Jean Macé",,47.19939246,-1.58899217,,,0,JMAC,1
JMAC2,"Jean Macé",,47.20054697,-1.58920901,,,0,JMAC,1
JMLI1,"Jean Moulin",,47.20712579,-1.59992166,,,0,JMLI,1
JMLI2,"Jean Moulin",,47.20674389,-1.60055442,,,0,JMLI,1
JMLI3,"Jean Moulin",,47.20713930,-1.59952615,,,0,JMLI,1
JMLI4,"Jean Moulin",,47.20722014,-1.59979643,,,0,JMLI,1
JMON1,"Jean Monnet",,47.16626072,-1.46511753,,,0,JMON,2
JNAI1,"Jaunaie",,47.21919091,-1.72719837,,,0,JNAI,2
JNAI2,"Jaunaie",,47.21964009,-1.72723249,,,0,JNAI,2
JNAI3,"Jaunaie",,47.21898334,-1.72797586,,,0,JNAI,1
JNAI4,"Jaunaie",,47.21889815,-1.72783718,,,0,JNAI,1
JNEA1,"Jauneau",,47.27374646,-1.45013606,,,0,JNEA,2
JNIG1,"Jean Ingres",,47.22220639,-1.59613974,,,0,JNIG,1
JNIG2,"Jean Ingres",,47.22227374,-1.59680573,,,0,JNIG,1
JNLI1,"Jonelière",,47.25173237,-1.54077058,,,0,JNLI,2
JOTE1,"Jouetterie",,47.13147138,-1.66246897,,,0,JOTE,2
JOTE2,"Jouetterie",,47.13181702,-1.66289073,,,0,JOTE,2
JPER1,"Jean Perrin",,47.18125645,-1.56076577,,,0,JPER,1
JPER2,"Jean Perrin",,47.18125645,-1.56076577,,,0,JPER,1
JPTR1,"Jupiter",,47.28436801,-1.45578573,,,0,JPTR,1
JPTR2,"Jupiter",,47.28480858,-1.45608170,,,0,JPTR,1
JROS1,"Jean Rostand",,47.24614530,-1.59406475,,,0,JROS,1
JROS2,"Jean Rostand",,47.24579942,-1.59364253,,,0,JROS,1
JTIC1,"Justice",,47.20947259,-1.63128829,,,0,JTIC,1
JTIC2,"Justice",,47.20937366,-1.63154531,,,0,JTIC,1
JUIV1,"Juiverie",,47.21077751,-1.62477596,,,0,JUIV,2
JUIV2,"Juiverie",,47.21086282,-1.62491446,,,0,JUIV,2
JUME1,"Jumelière",,47.29430114,-1.48773150,,,0,JUME,1
JUME2,"Jumelière",,47.29457943,-1.48748666,,,0,JUME,1
JVAL1,"Jules Vallès",,47.17324888,-1.57114591,,,0,JVAL,1
JVAL2,"Jules Vallès",,47.17343751,-1.57089550,,,0,JVAL,1
JVNA1,"Jules Verne",,47.24864744,-1.51726782,,,0,JVNA,1
JVNA2,"Jules Verne",,47.24891698,-1.51728725,,,0,JVNA,1
JVRA1,"Janvraie",,47.19994542,-1.61234453,,,0,JVRA,1
JVRA2,"Janvraie",,47.19952783,-1.61138865,,,0,JVRA,1
KERE1,"Keren",,47.24477516,-1.53338866,,,0,KERE,1
KERE2,"Keren",,47.24441135,-1.53349459,,,0,KERE,1
KOEN1,"Koenig",,47.19812088,-1.61564579,,,0,KOEN,1
KOEN2,"Koenig",,47.19812540,-1.61551398,,,0,KOEN,1
KOUF1,"Koufra",,47.25011461,-1.52993927,,,0,KOUF,1
KOUF2,"Koufra",,47.24939584,-1.52988730,,,0,KOUF,1
KOUF3,"Koufra",,47.25026878,-1.53098214,,,0,KOUF,1
KOUF4,"Koufra",,47.25022934,-1.53027825,,,0,KOUF,1
LABE1,"Lac de Beaulieu",,47.21939729,-1.69310375,,,0,LABE,1
LABE2,"Lac de Beaulieu",,47.21942035,-1.69244445,,,0,LABE,1
LACH1,"L'Arche",,47.21281921,-1.70860369,,,0,LACH,2
LACH2,"L'Arche",,47.21291368,-1.70847863,,,0,LACH,2
LADO1,"Ladoumègue",,47.29614184,-1.48653946,,,0,LADO,2
LADO2,"Ladoumègue",,47.29586793,-1.48665224,,,0,LADO,2
LAGE1,"Largeau",,47.19556749,-1.51014238,,,0,LAGE,2
LAGE2,"Largeau",,47.19500639,-1.51076272,,,0,LAGE,2
LAGE3,"Largeau",,47.19545563,-1.51079501,,,0,LAGE,1
LAGE4,"Largeau",,47.19503280,-1.50997182,,,0,LAGE,2
LAHA1,"La Haie",,47.26094875,-1.47502649,,,0,LAHA,1
LAHA2,"La Haie",,47.26130379,-1.47518410,,,0,LAHA,1
LAIL1,"Les Ailes",,47.17021722,-1.57554737,,,0,LAIL,2
LAIL2,"Les Ailes",,47.17116491,-1.57416373,,,0,LAIL,1
LALL1,"Lallié",,47.22799740,-1.54486760,,,0,LALL,1
LALL2,"Lallié",,47.22668625,-1.54635903,,,0,LALL,1
LAMA1,"Lamartine",,47.21658635,-1.57867371,,,0,LAMA,1
LAMA2,"Lamartine",,47.21649203,-1.57879900,,,0,LAMA,1
LAN99,"Launay",,47.26485647,-1.63156260,,,0,LANA,2
LANA1,"Launay",,47.26546265,-1.63226920,,,0,LANA,1
LANA2,"Launay",,47.26554341,-1.63253983,,,0,LANA,1
LAUR1,"Lauriers",,47.20470843,-1.60476610,,,0,LAUR,1
LAUR2,"Lauriers",,47.20487459,-1.60517484,,,0,LAUR,1
LAXX1,"La Croix",,47.16527571,-1.48670499,,,0,LAXX,1
LAXX2,"La Croix",,47.16526696,-1.48696848,,,0,LAXX,1
LBAU1,"Les Bauches",,47.26336174,-1.67736468,,,0,LBAU,1
LBAU2,"Les Bauches",,47.26336633,-1.67723271,,,0,LBAU,1
LBER1,"Lindbergh",,47.15502934,-1.59833750,,,0,LBER,2
LBER2,"Lindbergh",,47.15567176,-1.59798856,,,0,LBER,2
LBOS1,"La Brosse",,47.33298939,-1.56959138,,,0,LBOS,2
LBOS2,"La Brosse",,47.33307029,-1.56986226,,,0,LBOS,2
LBPI1,"L'Ebaupin",,47.17161474,-1.51000653,,,0,LBPI,1
LBPI2,"L'Ebaupin",,47.17161914,-1.50987477,,,0,LBPI,1
LBUS1,"Les Buissons",,47.27828439,-1.44357626,,,0,LBUS,2
LCAR1,"Le Cardo",,47.26169261,-1.58449134,,,0,LCAR,1
LCAR2,"Le Cardo",,47.26198457,-1.58385123,,,0,LCAR,1
LCAR3,"Le Cardo",,47.26169710,-1.58435937,,,0,LCAR,1
LCAR4,"Le Cardo",,47.26179591,-1.58410201,,,0,LCAR,1
LCAR5,"Le Cardo",,47.26187678,-1.58437255,,,0,LCAR,1
LCAR6,"Le Cardo",,47.26197111,-1.58424716,,,0,LCAR,1
LCBU1,"Le Corbusier",,47.19008987,-1.56854374,,,0,LCBU,1
LCBU2,"Le Corbusier",,47.19017971,-1.56855029,,,0,LCBU,2
LCEE1,"La Carrée",,47.16849749,-1.54385650,,,0,LCEE,1
LCEE2,"La Carrée",,47.16834000,-1.54318474,,,0,LCEE,1
LCEE3,"La Carrée",,47.16888796,-1.54296030,,,0,LCEE,1
LCEE4,"La Carrée",,47.16861842,-1.54294077,,,0,LCEE,1
LCLE1,"La Coulée",,47.26013301,-1.57471905,,,0,LCLE,1
LCLE2,"La Coulée",,47.25949515,-1.57493697,,,0,LCLE,1
LCNE1,"Le Chêne",,47.16526458,-1.48432715,,,0,LCNE,1
LCNE2,"Le Chêne",,47.16526896,-1.48419540,,,0,LCNE,1
LCOG1,"La Cogne",,47.28758066,-1.55674105,,,0,LCOG,1
LCOG2,"La Cogne",,47.28692948,-1.55735542,,,0,LCOG,2
LCSE1,"La Close",,47.24083446,-1.57277848,,,0,LCSE,1
LCSE2,"La Close",,47.24170606,-1.57363572,,,0,LCSE,1
LCTE1,"La Côte",,47.28205187,-1.56044113,,,0,LCTE,1
LCTE2,"La Côte",,47.28204741,-1.56057316,,,0,LCTE,1
LDAS1,"Landas",,47.16933769,-1.51076745,,,0,LDAS,2
LDAS2,"Landas",,47.16877217,-1.51151923,,,0,LDAS,2
LDRE1,"Landreau",,47.23247930,-1.51597058,,,0,LDRE,1
LDRE2,"Landreau",,47.23211110,-1.51620851,,,0,LDRE,1
LDRE3,"Landreau",,47.23158083,-1.51590587,,,0,LDRE,1
LDRE4,"Landreau",,47.23157642,-1.51603777,,,0,LDRE,1
LDSS1,"Landas",,47.17436501,-1.55947162,,,0,LDSS,1
LDSS2,"Landas",,47.17471102,-1.55989306,,,0,LDSS,1
LEBP1,"L'Ebaupin",,47.28430869,-1.44387011,,,0,LEBP,2
LECH2,"Lechat",,47.20407259,-1.58089035,,,0,LECH,1
LECH3,"Lechat",,47.20345763,-1.58122860,,,0,LECH,1
LEGU1,"Leygues",,47.20334729,-1.54136162,,,0,LEGU,1
LEGU2,"Leygues",,47.20314541,-1.54200777,,,0,LEGU,1
LEVO1,"Levoyer",,47.19443993,-1.58101777,,,0,LEVO,1
LEVO2,"Levoyer",,47.19387396,-1.58176916,,,0,LEVO,1
LFAU1,"Les Faulx",,47.15741367,-1.52258688,,,0,LFAU,1
LFAU2,"Les Faulx",,47.15722956,-1.52270565,,,0,LFAU,1
LFER1,"La Ferme",,47.26427645,-1.67955048,,,0,LFER,1
LFER2,"La Ferme",,47.26424888,-1.68034232,,,0,LFER,1
LFLE1,"Laurier Fleuri",,47.18751024,-1.48432965,,,0,LFLE,1
LFLE2,"Laurier Fleuri",,47.18749275,-1.48485685,,,0,LFLE,1
LFLE3,"Laurier Fleuri",,47.18790462,-1.48330089,,,0,LFLE,1
LFLE4,"Laurier Fleuri",,47.18834076,-1.48372835,,,0,LFLE,1
LFOR1,"La Forêt",,47.15032034,-1.63839344,,,0,LFOR,2
LFOR2,"La Forêt",,47.14947537,-1.63938699,,,0,LFOR,2
LFVR1,"Lefeuvre",,47.26667644,-1.49514888,,,0,LFVR,1
LFVR2,"Lefeuvre",,47.26686052,-1.49502977,,,0,LFVR,1
LGAR1,"La Garde",,47.25533932,-1.50835816,,,0,LGAR,2
LGAR2,"La Garde",,47.25576216,-1.50918227,,,0,LGAR,1
LGOF1,"Le Goffic",,47.23038709,-1.56345987,,,0,LGOF,1
LGOF2,"Le Goffic",,47.23085345,-1.56378477,,,0,LGOF,1
LGRI1,"La Grille",,47.25101807,-1.48119652,,,0,LGRI,1
LGRI2,"La Grille",,47.25099185,-1.48198826,,,0,LGRI,1
LGTH1,"Lagathu",,47.18036290,-1.53652635,,,0,LGTH,1
LGTH2,"Lagathu",,47.18123922,-1.53725025,,,0,LGTH,1
LHAC1,"La Hache",,47.26222776,-1.49893123,,,0,LHAC,2
LHAC2,"La Hache",,47.26222776,-1.49893123,,,0,LHAC,1
LHE99,"La Herdrie",,47.19784468,-1.45229748,,,0,LHER,2
LHER1,"La Herdrie",,47.19778397,-1.45414308,,,0,LHER,1
LHIE1,"La Haie",,47.28995651,-1.54235336,,,0,LHIE,2
LHIE2,"La Haie",,47.29013176,-1.54249845,,,0,LHIE,2
LHLE1,"Le Halleray",,47.26975159,-1.45660101,,,0,LHLE,1
LHOU1,"La Houssais",,47.17428702,-1.55378624,,,0,LHOU,1
LHOU2,"La Houssais",,47.17368480,-1.55294998,,,0,LHOU,2
LHPI1,"L'Hopitau",,47.27199148,-1.55163557,,,0,LHPI,1
LHPI2,"L'Hopitau",,47.27226546,-1.55152318,,,0,LHPI,1
LIBE1,"Libération",,47.17755964,-1.67885779,,,0,LIBE,2
LIBE2,"Libération",,47.17728552,-1.67896934,,,0,LIBE,2
LILA1,"Lilas",,47.13767580,-1.46889686,,,0,LILA,1
LILA2,"Lilas",,47.13760772,-1.46823208,,,0,LILA,1
LION1,"Lionnière",,47.21820854,-1.69618715,,,0,LION,1
LION2,"Lionnière",,47.21866696,-1.69595730,,,0,LION,1
LIPP1,"Lippmann",,47.23834028,-1.52115348,,,0,LIPP,2
LIPP2,"Lippmann",,47.23890585,-1.52040083,,,0,LIPP,1
LITT1,"Littré",,47.21763332,-1.58231960,,,0,LITT,1
LITT2,"Littré",,47.21772316,-1.58232618,,,0,LITT,1
LJOS1,"Léon Jost",,47.23629112,-1.56332179,,,0,LJOS,2
LJOS2,"Léon Jost",,47.23584190,-1.56328903,,,0,LJOS,2
LLGR1,"Léo Lagrange",,47.29727857,-1.55493247,,,0,LLGR,1
LLGR2,"Léo Lagrange",,47.29699568,-1.55530903,,,0,LLGR,1
LLIO1,"Les Lions",,47.24961074,-1.61389637,,,0,LLIO,1
LLIO2,"Les Lions",,47.24991585,-1.61550625,,,0,LLIO,1
LLMO1,"Le Clémois",,47.13748713,-1.72218912,,,0,LLMO,1
LLMO2,"Le Clémois",,47.13729352,-1.72257048,,,0,LLMO,1
LLOR1,"La Lorie",,47.23524557,-1.65700442,,,0,LLOR,2
LLOR2,"La Lorie",,47.23507960,-1.65659530,,,0,LLOR,2
LMAR1,"La Marche",,47.18110831,-1.65970344,,,0,LMAR,1
LMAR2,"La Marche",,47.18067739,-1.65914283,,,0,LMAR,1
LMBR1,"Lambert",,47.17089014,-1.53967137,,,0,LMBR,1
LMBR2,"Lambert",,47.17136155,-1.53904511,,,0,LMBR,1
LME98,"La Martinière",,47.20633168,-1.78491058,,,0,LMEE,1
LMIC1,"Louise Michel",,47.21945940,-1.61325620,,,0,LMIC,1
LMIC2,"Louise Michel",,47.21936503,-1.61338144,,,0,LMIC,1
LMNE1,"Lemoine",,47.23544599,-1.54753720,,,0,LMNE,1
LMNE2,"Lemoine",,47.23614674,-1.54625249,,,0,LMNE,2
LMNE3,"Lemoine",,47.23532924,-1.54645761,,,0,LMNE,1
LMRI1,"Lamoricière",,47.21447427,-1.57243856,,,0,LMRI,1
LMRI2,"Lamoricière",,47.21447789,-1.57259745,,,0,LMRI,1
LMTA1,"La Montagne",,47.18879466,-1.68987486,,,0,LMTA,1
LMTA2,"La Montagne",,47.18845833,-1.68918890,,,0,LMTA,1
LNAI1,"Le Nain",,47.22663531,-1.60096082,,,0,LNAI,1
LNAI2,"Le Nain",,47.22701270,-1.60045972,,,0,LNAI,1
LNOU1,"La Noue",,47.14038786,-1.60769065,,,0,LNOU,1
LNOU2,"La Noue",,47.14075627,-1.60745376,,,0,LNOU,1
LNTT1,"Linot",,47.26547109,-1.52589009,,,0,LNTT,1
LNTT2,"Linot",,47.26537241,-1.52614758,,,0,LNTT,1
LOIR1,"Loire",,47.24831869,-1.48655882,,,0,LOIR,1
LOIR2,"Loire",,47.24840854,-1.48656524,,,0,LOIR,1
LOMB1,"Lombarderie",,47.23359919,-1.55556179,,,0,LOMB,1
LOMB2,"Lombarderie",,47.23317194,-1.55541169,,,0,LOMB,1
LONG1,"Longchamp",,47.23509895,-1.58254153,,,0,LONG,1
LONG2,"Longchamp",,47.23484287,-1.58212605,,,0,LONG,1
LPBA1,"Bac du Pellerin",,47.20289715,-1.75490668,,,0,LPBA,1
LPEL1,"Le Pellerin",,47.20121540,-1.75913969,,,0,LPEL,1
LPEL2,"Le Pellerin",,47.20066234,-1.75949387,,,0,LPEL,1
LPEL3,"Le Pellerin",,47.20044122,-1.76317765,,,0,LPEL,1
LPEL4,"Le Pellerin",,47.20054512,-1.76278910,,,0,LPEL,1
LPLE1,"La Plée",,47.19441632,-1.46341777,,,0,LPLE,1
LPLE2,"La Plée",,47.19409604,-1.46220589,,,0,LPLE,1
LPLE3,"La Plée",,47.19313230,-1.46411936,,,0,LPLE,1
LPLE4,"La Plée",,47.19318013,-1.46266938,,,0,LPLE,2
LPME1,"La Plume",,47.19491281,-1.50547068,,,0,LPME,1
LPME2,"La Plume",,47.19492160,-1.50520704,,,0,LPME,1
LRAY1,"Le Gray 1",,47.28422067,-1.58680640,,,0,LRAY,2
LRAY2,"Le Gray 1",,47.28368611,-1.58663479,,,0,LRAY,2
LRCH1,"La Roche",,47.21643070,-1.51917709,,,0,LRCH,1
LRCH2,"La Roche",,47.21682539,-1.51814803,,,0,LRCH,1
LRHE1,"Les Roches",,47.26348465,-1.57946277,,,0,LRHE,1
LRHE2,"Les Roches",,47.26318375,-1.58036688,,,0,LRHE,1
LRHE3,"Les Roches",,47.26373177,-1.58014242,,,0,LRHE,1
LRNE1,"Lourneau",,47.20016401,-1.48840453,,,0,LRNE,1
LRNE2,"Lourneau",,47.20025824,-1.48827912,,,0,LRNE,1
LRNE3,"Lourneau",,47.19956800,-1.49007979,,,0,LRNE,2
LRNE4,"Lourneau",,47.19965348,-1.49021804,,,0,LRNE,2
LRYA1,"Le Gray 2",,47.28331767,-1.58422529,,,0,LRYA,1
LRYA2,"Le Gray 2",,47.28332216,-1.58409327,,,0,LRYA,1
LSAL1,"La Salle",,47.21431572,-1.68901950,,,0,LSAL,1
LSAL2,"La Salle",,47.21420285,-1.68967199,,,0,LSAL,1
LSLL1,"Les Salles",,47.25030493,-1.53607722,,,0,LSLL,2
LSLL2,"Les Salles",,47.25038934,-1.53597752,,,0,LSLL,2
LSOU1,"La Source",,47.30567326,-1.55170423,,,0,LSOU,1
LSOU2,"La Source",,47.30558786,-1.55156560,,,0,LSOU,1
LSYY1,"Léon Say",,47.22960794,-1.56918121,,,0,LSYY,2
LSYY2,"Léon Say",,47.22887577,-1.56952442,,,0,LSYY,2
LTOU1,"Le Tour",,47.15160805,-1.68945617,,,0,LTOU,1
LTOU2,"Le Tour",,47.15189600,-1.68894964,,,0,LTOU,1
LUNI1,"Lieu Unique",,47.21561738,-1.54608443,,,0,LUNI,1
LUNI2,"Lieu Unique",,47.21601675,-1.54492372,,,0,LUNI,1
LYBR1,"Lycée Brottier",,47.15986113,-1.67753078,,,0,LYBR,1
LYBR2,"Lycée Brottier",,47.16057526,-1.67771637,,,0,LYBR,1
LYCQ1,"Lycée Estienne d'Orves",,47.27939100,-1.49195803,,,0,LYCQ,1
LYOR1,"Lycée d'Orbigny",,47.15397809,-1.68091922,,,0,LYOR,1
LYOR2,"Lycée d'Orbigny",,47.15426600,-1.68041263,,,0,LYOR,1
LYOR3,"Lycée d'Orbigny",,47.15575651,-1.68158083,,,0,LYOR,1
LYPE1,"Lycée Appert",,47.25167763,-1.61140346,,,0,LYPE,1
LYPE2,"Lycée Appert",,47.25116117,-1.61070392,,,0,LYPE,1
LYRI1,"Lycée Rieffel",,47.25537342,-1.64276506,,,0,LYRI,1
LYRI2,"Lycée Rieffel",,47.25547237,-1.64250784,,,0,LYRI,1
LZCA1,"Lusançay",,47.20267921,-1.58240068,,,0,LZCA,1
LZCA2,"Lusançay",,47.20268326,-1.58254635,,,0,LZCA,1
MAAR1,"Maillardière",,47.27404186,-1.63422975,,,0,MAAR,1
MAAR2,"Maillardière",,47.27395657,-1.63409107,,,0,MAAR,1
MACH1,"MIN",,47.20158182,-1.55365604,,,0,MACH,1
MACH2,"MIN",,47.20166722,-1.55379440,,,0,MACH,1
MADO1,"Mandon",,47.16083596,-1.47120270,,,0,MADO,1
MADO2,"Mandon",,47.16049398,-1.47065020,,,0,MADO,1
MAGA1,"Gare de Mauves",,47.29318073,-1.38982980,,,0,MAGA,1
MAGA2,"Gare de Mauves",,47.29318073,-1.38982980,,,0,MAGA,1
MAI81,"8 Mai",,47.18950147,-1.55132471,,,0,MAI8,1
MAI82,"8 Mai",,47.18921858,-1.55170053,,,0,MAI8,1
MAI83,"8 Mai",,47.18886365,-1.55154262,,,0,MAI8,1
MAI84,"8 Mai",,47.18903889,-1.55168747,,,0,MAI8,1
MAI85,"8 Mai",,47.18897129,-1.55102195,,,0,MAI8,1
MAI86,"8 Mai",,47.18886810,-1.55141082,,,0,MAI8,1
MALL1,"Mail",,47.26905318,-1.61162839,,,0,MALL,1
MALL2,"Mail",,47.26906222,-1.61136441,,,0,MALL,1
MARR1,"Maison d'Arrêt",,47.26640432,-1.50333251,,,0,MARR,1
MARR2,"Maison d'Arrêt",,47.26687113,-1.50283681,,,0,MARR,1
MASS1,"Massigné",,47.29887798,-1.57954203,,,0,MASS,2
MASS2,"Massigné",,47.29887798,-1.57954203,,,0,MASS,2
MATI1,"Matière",,47.27639977,-1.44886845,,,0,MATI,1
MATI2,"Matière",,47.27639977,-1.44886845,,,0,MATI,1
MAUC1,"Centre de Mauves",,47.29745553,-1.39409930,,,0,MAUC,1
MAUC2,"Centre de Mauves",,47.29677512,-1.39286040,,,0,MAUC,1
MAZE1,"Mazères",,47.31371579,-1.35047871,,,0,MAZE,2
MAZE2,"Mazères",,47.31362172,-1.35060463,,,0,MAZE,2
MBLA1,"Mont Blanc",,47.17674040,-1.55581380,,,0,MBLA,1
MBLA2,"Mont Blanc",,47.17576990,-1.55521489,,,0,MBLA,1
MBOU1,"Mairie de Bouguenais",,47.17899658,-1.61912178,,,0,MBOU,1
MBOU2,"Mairie de Bouguenais",,47.17901016,-1.61872647,,,0,MBOU,1
MBRU1,"Moulin Brûlé",,47.25963010,-1.65512166,,,0,MBRU,1
MBRU2,"Moulin Brûlé",,47.25946869,-1.65458039,,,0,MBRU,1
MBSE1,"Moulin Boisseau",,47.28838631,-1.48413143,,,0,MBSE,1
MBSE2,"Moulin Boisseau",,47.28748346,-1.48419923,,,0,MBSE,1
MCAS1,"Moulin Cassé",,47.25627992,-1.46913780,,,0,MCAS,1
MCAS2,"Moulin Cassé",,47.25657559,-1.46836515,,,0,MCAS,1
MCCO1,"Marché Commun",,47.25967252,-1.49993852,,,0,MCCO,1
MCCO2,"Marché Commun",,47.26040008,-1.49972615,,,0,MCCO,1
MCHA1,"Mairie de Chantenay",,47.20636707,-1.58783853,,,0,MCHA,1
MCHA2,"Mairie de Chantenay",,47.20709481,-1.58762756,,,0,MCHA,1
MCHA3,"Mairie de Chantenay",,47.20689716,-1.58814175,,,0,MCHA,1
MCOU1,"Mairie de Couëron",,47.21225494,-1.72720030,,,0,MCOU,1
MCOU2,"Mairie de Couëron",,47.21216975,-1.72706163,,,0,MCOU,1
MCUR1,"Madame Curie",,47.18912957,-1.55433651,,,0,MCUR,1
MCUR2,"Madame Curie",,47.18926919,-1.55553576,,,0,MCUR,1
MDAR1,"Maison des Arts",,47.21109890,-1.61751651,,,0,MDAR,1
